Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature.1,AISC_Manual_Label.1,W.1,A.1,d.1,ddet.1,Ht.1,h.1,OD.1,bf.1,bfdet.1,B.1,b.1,ID.1,tw.1,twdet.1,twdet/2.1,tf.1,tfdet.1,t.1,tnom.1,tdes.1,kdes.1,kdet.1,k1.1,x.1,y.1,eo.1,xp.1,yp.1,bf/2tf.1,b/t.1,b/tdes.1,h/tw.1,h/tdes.1,D/t.1,Ix.1,Zx.1,Sx.1,rx.1,Iy.1,Zy.1,Sy.1,ry.1,Iz.1,rz.1,Sz.1,J.1,Cw.1,C.1,Wno.1,Sw1.1,Sw2.1,Sw3.1,Qf.1,Qw.1,ro.1,H.1,tan(α).1,Iw.1,zA.1,zB.1,zC.1,wA.1,wB.1,wC.1,SwA.1,SwB.1,SwC.1,SzA.1,SzB.1,SzC.1,rts.1,ho.1,PA.1,PA2.1,PB.1,PC.1,PD.1,T.1,WGi.1,WGo.1
2L,2L3X2-1/2X3/8X3/4LLBB,2L3X2-1/2X3/8X3/4LLBB,–,13.2,3.86,3,–,–,–,–,–,–,–,2.5,–,–,–,–,–,–,0.375,–,–,–,–,–,–,0.949,–,–,0.427,–,8,–,–,–,–,3.3,2.9,1.61,0.924,6.52,4.15,2.27,1.3,–,–,–,–,–,–,–,–,–,–,–,–,1.77,0.815,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X64X9.5X19LLBB,2L76X64X9.5X19LLBB,19.6,2490,76.2,–,–,–,–,–,–,–,63.5,–,–,–,–,–,–,9.53,–,–,–,–,–,–,24.1,–,–,10.8,–,8,–,–,–,–,1.37,47.5,26.4,23.5,2.71,68.0,37.2,33.0,–,–,–,–,–,–,–,–,–,–,–,–,45,0.815,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2-1/2X5/16LLBB,2L3X2-1/2X5/16LLBB,–,11.2,3.26,3,–,–,–,–,–,–,–,2.5,–,–,–,–,–,–,0.313,–,–,–,–,–,–,0.925,–,–,0.392,–,9.58,–,–,–,–,2.82,2.46,1.36,0.932,3.26,2.21,1.3,1.0,–,–,–,–,–,–,–,–,–,–,–,–,1.57,0.76,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X64X7.9LLBB,2L76X64X7.9LLBB,16.6,2100,76.2,–,–,–,–,–,–,–,63.5,–,–,–,–,–,–,7.94,–,–,–,–,–,–,23.5,–,–,9.96,–,9.58,–,–,–,–,1.17,40.3,22.3,23.7,1.36,36.2,21.3,25.4,–,–,–,–,–,–,–,–,–,–,–,–,39.9,0.76,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2-1/2X5/16X3/8LLBB,2L3X2-1/2X5/16X3/8LLBB,–,11.2,3.26,3,–,–,–,–,–,–,–,2.5,–,–,–,–,–,–,0.313,–,–,–,–,–,–,0.925,–,–,0.392,–,9.58,–,–,–,–,2.82,2.46,1.36,0.932,4.24,2.82,1.58,1.14,–,–,–,–,–,–,–,–,–,–,–,–,1.66,0.785,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X64X7.9X9LLBB,2L76X64X7.9X9LLBB,16.6,2100,76.2,–,–,–,–,–,–,–,63.5,–,–,–,–,–,–,7.94,–,–,–,–,–,–,23.5,–,–,9.96,–,9.58,–,–,–,–,1.17,40.3,22.3,23.7,1.76,46.2,25.9,29.0,–,–,–,–,–,–,–,–,–,–,–,–,42.2,0.785,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2-1/2X5/16X3/4LLBB,2L3X2-1/2X5/16X3/4LLBB,–,11.2,3.26,3,–,–,–,–,–,–,–,2.5,–,–,–,–,–,–,0.313,–,–,–,–,–,–,0.925,–,–,0.392,–,9.58,–,–,–,–,2.82,2.46,1.36,0.932,5.42,3.43,1.89,1.29,–,–,–,–,–,–,–,–,–,–,–,–,1.76,0.81,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X64X7.9X19LLBB,2L76X64X7.9X19LLBB,16.6,2100,76.2,–,–,–,–,–,–,–,63.5,–,–,–,–,–,–,7.94,–,–,–,–,–,–,23.5,–,–,9.96,–,9.58,–,–,–,–,1.17,40.3,22.3,23.7,2.26,56.2,31.0,32.8,–,–,–,–,–,–,–,–,–,–,–,–,44.7,0.81,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2-1/2X1/4LLBB,2L3X2-1/2X1/4LLBB,–,9.0,2.64,3,–,–,–,–,–,–,–,2.5,–,–,–,–,–,–,0.25,–,–,–,–,–,–,0.9,–,–,0.36,–,12,–,–,–,–,2.32,2.0,1.11,0.94,2.59,1.72,1.04,0.991,–,–,–,–,–,–,–,–,–,–,–,–,1.57,0.756,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X64X6.4LLBB,2L76X64X6.4LLBB,13.4,1700,76.2,–,–,–,–,–,–,–,63.5,–,–,–,–,–,–,6.35,–,–,–,–,–,–,22.9,–,–,9.14,–,12,–,–,–,–,0.966,32.8,18.2,23.9,1.08,28.2,17.0,25.2,–,–,–,–,–,–,–,–,–,–,–,–,39.9,0.756,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2-1/2X1/4X3/8LLBB,2L3X2-1/2X1/4X3/8LLBB,–,9.0,2.64,3,–,–,–,–,–,–,–,2.5,–,–,–,–,–,–,0.25,–,–,–,–,–,–,0.9,–,–,0.36,–,12,–,–,–,–,2.32,2.0,1.11,0.94,3.31,2.22,1.23,1.12,–,–,–,–,–,–,–,–,–,–,–,–,1.66,0.781,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X64X6.4X9LLBB,2L76X64X6.4X9LLBB,13.4,1700,76.2,–,–,–,–,–,–,–,63.5,–,–,–,–,–,–,6.35,–,–,–,–,–,–,22.9,–,–,9.14,–,12,–,–,–,–,0.966,32.8,18.2,23.9,1.38,36.4,20.2,28.4,–,–,–,–,–,–,–,–,–,–,–,–,42.2,0.781,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2-1/2X1/4X3/4LLBB,2L3X2-1/2X1/4X3/4LLBB,–,9.0,2.64,3,–,–,–,–,–,–,–,2.5,–,–,–,–,–,–,0.25,–,–,–,–,–,–,0.9,–,–,0.36,–,12,–,–,–,–,2.32,2.0,1.11,0.94,4.26,2.71,1.48,1.27,–,–,–,–,–,–,–,–,–,–,–,–,1.76,0.806,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X64X6.4X19LLBB,2L76X64X6.4X19LLBB,13.4,1700,76.2,–,–,–,–,–,–,–,63.5,–,–,–,–,–,–,6.35,–,–,–,–,–,–,22.9,–,–,9.14,–,12,–,–,–,–,0.966,32.8,18.2,23.9,1.77,44.4,24.3,32.3,–,–,–,–,–,–,–,–,–,–,–,–,44.7,0.806,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2-1/2X3/16LLBB,2L3X2-1/2X3/16LLBB,–,6.78,2.0,3,–,–,–,–,–,–,–,2.5,–,–,–,–,–,–,0.188,–,–,–,–,–,–,0.874,–,–,0.333,–,16,–,–,–,–,1.8,1.52,0.846,0.947,1.92,1.25,0.768,0.98,–,–,–,–,–,–,–,–,–,–,–,–,1.57,0.753,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X64X4.8LLBB,2L76X64X4.8LLBB,10.2,1290,76.2,–,–,–,–,–,–,–,63.5,–,–,–,–,–,–,4.76,–,–,–,–,–,–,22.2,–,–,8.46,–,16,–,–,–,–,0.749,24.9,13.9,24.1,0.799,20.5,12.6,24.9,–,–,–,–,–,–,–,–,–,–,–,–,39.9,0.753,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2-1/2X3/16X3/8LLBB,2L3X2-1/2X3/16X3/8LLBB,–,6.78,2.0,3,–,–,–,–,–,–,–,2.5,–,–,–,–,–,–,0.188,–,–,–,–,–,–,0.874,–,–,0.333,–,16,–,–,–,–,1.8,1.52,0.846,0.947,2.46,1.63,0.915,1.11,–,–,–,–,–,–,–,–,–,–,–,–,1.65,0.778,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X64X4.8X9LLBB,2L76X64X4.8X9LLBB,10.2,1290,76.2,–,–,–,–,–,–,–,63.5,–,–,–,–,–,–,4.76,–,–,–,–,–,–,22.2,–,–,8.46,–,16,–,–,–,–,0.749,24.9,13.9,24.1,1.02,26.7,15.0,28.2,–,–,–,–,–,–,–,–,–,–,–,–,41.9,0.778,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2-1/2X3/16X3/4LLBB,2L3X2-1/2X3/16X3/4LLBB,–,6.78,2.0,3,–,–,–,–,–,–,–,2.5,–,–,–,–,–,–,0.188,–,–,–,–,–,–,0.874,–,–,0.333,–,16,–,–,–,–,1.8,1.52,0.846,0.947,3.13,2.0,1.09,1.25,–,–,–,–,–,–,–,–,–,–,–,–,1.75,0.802,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X64X4.8X19LLBB,2L76X64X4.8X19LLBB,10.2,1290,76.2,–,–,–,–,–,–,–,63.5,–,–,–,–,–,–,4.76,–,–,–,–,–,–,22.2,–,–,8.46,–,16,–,–,–,–,0.749,24.9,13.9,24.1,1.3,32.8,17.9,31.8,–,–,–,–,–,–,–,–,–,–,–,–,44.5,0.802,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X1/2LLBB,2L3X2X1/2LLBB,–,15.4,4.52,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.5,–,–,–,–,–,–,1.08,–,–,0.74,–,6,–,–,–,–,3.84,3.56,2.0,0.922,2.86,2.62,1.43,0.795,–,–,–,–,–,–,–,–,–,–,–,–,1.47,0.684,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X12.7LLBB,2L76X51X12.7LLBB,22.8,2920,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,12.7,–,–,–,–,–,–,27.4,–,–,18.8,–,6,–,–,–,–,1.6,58.3,32.8,23.4,1.19,42.9,23.4,20.2,–,–,–,–,–,–,–,–,–,–,–,–,37.3,0.684,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X1/2X3/8LLBB,2L3X2X1/2X3/8LLBB,–,15.4,4.52,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.5,–,–,–,–,–,–,1.08,–,–,0.74,–,6,–,–,–,–,3.84,3.56,2.0,0.922,3.99,3.47,1.82,0.94,–,–,–,–,–,–,–,–,–,–,–,–,1.55,0.717,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X12.7X9LLBB,2L76X51X12.7X9LLBB,22.8,2920,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,12.7,–,–,–,–,–,–,27.4,–,–,18.8,–,6,–,–,–,–,1.6,58.3,32.8,23.4,1.66,56.9,29.8,23.9,–,–,–,–,–,–,–,–,–,–,–,–,39.4,0.717,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X1/2X3/4LLBB,2L3X2X1/2X3/4LLBB,–,15.4,4.52,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.5,–,–,–,–,–,–,1.08,–,–,0.74,–,6,–,–,–,–,3.84,3.56,2.0,0.922,5.47,4.32,2.3,1.1,–,–,–,–,–,–,–,–,–,–,–,–,1.66,0.751,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X12.7X19LLBB,2L76X51X12.7X19LLBB,22.8,2920,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,12.7,–,–,–,–,–,–,27.4,–,–,18.8,–,6,–,–,–,–,1.6,58.3,32.8,23.4,2.28,70.8,37.7,27.9,–,–,–,–,–,–,–,–,–,–,–,–,42.2,0.751,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X3/8LLBB,2L3X2X3/8LLBB,–,11.8,3.5,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.375,–,–,–,–,–,–,1.03,–,–,0.667,–,8,–,–,–,–,3.08,2.78,1.56,0.937,2.08,1.87,1.04,0.771,–,–,–,–,–,–,–,–,–,–,–,–,1.48,0.675,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X9.5LLBB,2L76X51X9.5LLBB,17.4,2260,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,9.53,–,–,–,–,–,–,26.2,–,–,16.9,–,8,–,–,–,–,1.28,45.6,25.6,23.8,0.866,30.6,17.0,19.6,–,–,–,–,–,–,–,–,–,–,–,–,37.6,0.675,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X3/8X3/8LLBB,2L3X2X3/8X3/8LLBB,–,11.8,3.5,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.375,–,–,–,–,–,–,1.03,–,–,0.667,–,8,–,–,–,–,3.08,2.78,1.56,0.937,2.9,2.53,1.33,0.911,–,–,–,–,–,–,–,–,–,–,–,–,1.55,0.707,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X9.5X9LLBB,2L76X51X9.5X9LLBB,17.4,2260,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,9.53,–,–,–,–,–,–,26.2,–,–,16.9,–,8,–,–,–,–,1.28,45.6,25.6,23.8,1.21,41.5,21.8,23.1,–,–,–,–,–,–,–,–,–,–,–,–,39.4,0.707,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X3/8X3/4LLBB,2L3X2X3/8X3/4LLBB,–,11.8,3.5,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.375,–,–,–,–,–,–,1.03,–,–,0.667,–,8,–,–,–,–,3.08,2.78,1.56,0.937,4.01,3.18,1.69,1.07,–,–,–,–,–,–,–,–,–,–,–,–,1.65,0.739,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X9.5X19LLBB,2L76X51X9.5X19LLBB,17.4,2260,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,9.53,–,–,–,–,–,–,26.2,–,–,16.9,–,8,–,–,–,–,1.28,45.6,25.6,23.8,1.67,52.1,27.7,27.2,–,–,–,–,–,–,–,–,–,–,–,–,41.9,0.739,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X5/16LLBB,2L3X2X5/16LLBB,–,10.0,2.96,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.313,–,–,–,–,–,–,1.01,–,–,0.632,–,9.58,–,–,–,–,2.64,2.38,1.32,0.945,1.71,1.51,0.855,0.76,–,–,–,–,–,–,–,–,–,–,–,–,1.48,0.671,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X7.9LLBB,2L76X51X7.9LLBB,14.8,1910,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,7.94,–,–,–,–,–,–,25.7,–,–,16.1,–,9.58,–,–,–,–,1.1,39.0,21.6,24.0,0.712,24.7,14.0,19.3,–,–,–,–,–,–,–,–,–,–,–,–,37.6,0.671,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X5/16X3/8LLBB,2L3X2X5/16X3/8LLBB,–,10.0,2.96,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.313,–,–,–,–,–,–,1.01,–,–,0.632,–,9.58,–,–,–,–,2.64,2.38,1.32,0.945,2.38,2.07,1.09,0.897,–,–,–,–,–,–,–,–,–,–,–,–,1.56,0.702,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X7.9X9LLBB,2L76X51X7.9X9LLBB,14.8,1910,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,7.94,–,–,–,–,–,–,25.7,–,–,16.1,–,9.58,–,–,–,–,1.1,39.0,21.6,24.0,0.991,33.9,17.9,22.8,–,–,–,–,–,–,–,–,–,–,–,–,39.6,0.702,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X5/16X3/4LLBB,2L3X2X5/16X3/4LLBB,–,10.0,2.96,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.313,–,–,–,–,–,–,1.01,–,–,0.632,–,9.58,–,–,–,–,2.64,2.38,1.32,0.945,3.26,2.62,1.37,1.05,–,–,–,–,–,–,–,–,–,–,–,–,1.65,0.734,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X7.9X19LLBB,2L76X51X7.9X19LLBB,14.8,1910,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,7.94,–,–,–,–,–,–,25.7,–,–,16.1,–,9.58,–,–,–,–,1.1,39.0,21.6,24.0,1.36,42.9,22.5,26.7,–,–,–,–,–,–,–,–,–,–,–,–,41.9,0.734,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X1/4LLBB,2L3X2X1/4LLBB,–,8.2,2.4,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.25,–,–,–,–,–,–,0.98,–,–,0.6,–,12,–,–,–,–,2.18,1.94,1.08,0.953,1.35,1.17,0.675,0.749,–,–,–,–,–,–,–,–,–,–,–,–,1.48,0.668,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X6.4LLBB,2L76X51X6.4LLBB,12.2,1550,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,6.35,–,–,–,–,–,–,24.9,–,–,15.2,–,12,–,–,–,–,0.907,31.8,17.7,24.2,0.562,19.2,11.1,19.0,–,–,–,–,–,–,–,–,–,–,–,–,37.6,0.668,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X1/4X3/8LLBB,2L3X2X1/4X3/8LLBB,–,8.2,2.4,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.25,–,–,–,–,–,–,0.98,–,–,0.6,–,12,–,–,–,–,2.18,1.94,1.08,0.953,1.87,1.62,0.855,0.883,–,–,–,–,–,–,–,–,–,–,–,–,1.56,0.698,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X6.4X9LLBB,2L76X51X6.4X9LLBB,12.2,1550,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,6.35,–,–,–,–,–,–,24.9,–,–,15.2,–,12,–,–,–,–,0.907,31.8,17.7,24.2,0.778,26.5,14.0,22.4,–,–,–,–,–,–,–,–,–,–,–,–,39.6,0.698,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X1/4X3/4LLBB,2L3X2X1/4X3/4LLBB,–,8.2,2.4,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.25,–,–,–,–,–,–,0.98,–,–,0.6,–,12,–,–,–,–,2.18,1.94,1.08,0.953,2.55,2.07,1.07,1.03,–,–,–,–,–,–,–,–,–,–,–,–,1.65,0.73,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X6.4X19LLBB,2L76X51X6.4X19LLBB,12.2,1550,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,6.35,–,–,–,–,–,–,24.9,–,–,15.2,–,12,–,–,–,–,0.907,31.8,17.7,24.2,1.06,33.9,17.5,26.2,–,–,–,–,–,–,–,–,–,–,–,–,41.9,0.73,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X3/16LLBB,2L3X2X3/16LLBB,–,6.14,1.83,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.188,–,–,–,–,–,–,0.952,–,–,0.555,–,16,–,–,–,–,1.69,1.49,0.828,0.961,0.999,0.847,0.5,0.739,–,–,–,–,–,–,–,–,–,–,–,–,1.49,0.666,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X4.8LLBB,2L76X51X4.8LLBB,9.2,1180,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,4.76,–,–,–,–,–,–,24.2,–,–,14.1,–,16,–,–,–,–,0.703,24.4,13.6,24.4,0.416,13.9,8.19,18.8,–,–,–,–,–,–,–,–,–,–,–,–,37.8,0.666,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X3/16X3/8LLBB,2L3X2X3/16X3/8LLBB,–,6.14,1.83,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.188,–,–,–,–,–,–,0.952,–,–,0.555,–,16,–,–,–,–,1.69,1.49,0.828,0.961,1.38,1.19,0.631,0.869,–,–,–,–,–,–,–,–,–,–,–,–,1.55,0.695,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X4.8X9LLBB,2L76X51X4.8X9LLBB,9.2,1180,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,4.76,–,–,–,–,–,–,24.2,–,–,14.1,–,16,–,–,–,–,0.703,24.4,13.6,24.4,0.574,19.5,10.3,22.1,–,–,–,–,–,–,–,–,–,–,–,–,39.4,0.695,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L3X2X3/16X3/4LLBB,2L3X2X3/16X3/4LLBB,–,6.14,1.83,3,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.188,–,–,–,–,–,–,0.952,–,–,0.555,–,16,–,–,–,–,1.69,1.49,0.828,0.961,1.9,1.54,0.8,1.02,–,–,–,–,–,–,–,–,–,–,–,–,1.64,0.726,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L76X51X4.8X19LLBB,2L76X51X4.8X19LLBB,9.2,1180,76.2,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,4.76,–,–,–,–,–,–,24.2,–,–,14.1,–,16,–,–,–,–,0.703,24.4,13.6,24.4,0.791,25.2,13.1,25.9,–,–,–,–,–,–,–,–,–,–,–,–,41.7,0.726,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L2-1/2X2X3/8LLBB,2L2-1/2X2X3/8LLBB,–,10.6,3.1,2.5,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.375,–,–,–,–,–,–,0.826,–,–,0.433,–,6.67,–,–,–,–,1.83,1.96,1.09,0.766,2.06,1.79,1.03,0.815,–,–,–,–,–,–,–,–,–,–,–,–,1.29,0.754,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L64X51X9.5LLBB,2L64X51X9.5LLBB,15.8,2000,63.5,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,9.53,–,–,–,–,–,–,21,–,–,11,–,6.67,–,–,–,–,0.762,32.1,17.9,19.5,0.857,29.3,16.9,20.7,–,–,–,–,–,–,–,–,–,–,–,–,32.8,0.754,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L2-1/2X2X3/8X3/8LLBB,2L2-1/2X2X3/8X3/8LLBB,–,10.6,3.1,2.5,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.375,–,–,–,–,–,–,0.826,–,–,0.433,–,6.67,–,–,–,–,1.83,1.96,1.09,0.766,2.84,2.37,1.3,0.957,–,–,–,–,–,–,–,–,–,–,–,–,1.38,0.786,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L64X51X9.5X9LLBB,2L64X51X9.5X9LLBB,15.8,2000,63.5,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,9.53,–,–,–,–,–,–,21,–,–,11,–,6.67,–,–,–,–,0.762,32.1,17.9,19.5,1.18,38.8,21.3,24.3,–,–,–,–,–,–,–,–,–,–,–,–,35.1,0.786,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L2-1/2X2X3/8X3/4LLBB,2L2-1/2X2X3/8X3/4LLBB,–,10.6,3.1,2.5,–,–,–,–,–,–,–,2,–,–,–,–,–,–,0.375,–,–,–,–,–,–,0.826,–,–,0.433,–,6.67,–,–,–,–,1.83,1.96,1.09,0.766,3.82,2.95,1.61,1.11,–,–,–,–,–,–,–,–,–,–,–,–,1.49,0.817,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L64X51X9.5X19LLBB,2L64X51X9.5X19LLBB,15.8,2000,63.5,–,–,–,–,–,–,–,50.8,–,–,–,–,–,–,9.53,–,–,–,–,–,–,21,–,–,11,–,6.67,–,–,–,–,0.762,32.1,17.9,19.5,1.59,48.3,26.4,28.2,–,–,–,–,–,–,–,–,–,–,–,–,37.8,0.817,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
